,_date_,_time_,comp,round,_day_,venue,_result_,gf,ga,opponent,sca_types_sca,sca_types_passlive,sca_types_passdead,sca_types_drib,sca_types_sh,sca_types_fld,sca_types_def,gca_types_gca,gca_types_passlive,gca_types_passdead,gca_types_drib,gca_types_sh,gca_types_fld,gca_types_def,team
2755,2019-10-25,21:00,La Liga,Matchweek 10,Fri,Away,L,1,4,Villarreal,18.0,8.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Alaves
2756,2019-10-29,19:00,La Liga,Matchweek 11,Tue,Home,D,1,1,Atlético Madrid,18.0,9.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Alaves
2757,2019-11-03,16:00,La Liga,Matchweek 12,Sun,Away,L,2,4,Osasuna,19.0,11.0,2.0,2.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Alaves
2758,2019-11-09,13:00,La Liga,Matchweek 13,Sat,Home,W,3,0,Valladolid,22.0,13.0,6.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Alaves
2759,2019-11-24,16:00,La Liga,Matchweek 14,Sun,Away,W,2,0,Eibar,12.0,7.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Alaves
2760,2019-11-30,13:00,La Liga,Matchweek 15,Sat,Home,L,1,2,Real Madrid,13.0,6.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Alaves
2761,2019-12-07,16:00,La Liga,Matchweek 16,Sat,Away,L,0,3,Granada,9.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Alaves
2762,2019-12-13,21:00,La Liga,Matchweek 17,Fri,Home,D,1,1,Leganés,17.0,10.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Alaves
2763,2019-12-17,19:00,Copa del Rey,First round,Tue,Away,L,1,3,Real Jaén,,,,,,,,,,,,,,,Alaves
2764,2019-12-21,16:00,La Liga,Matchweek 18,Sat,Away,L,1,4,Barcelona,7.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Alaves
2765,2020-01-05,16:00,La Liga,Matchweek 19,Sun,Home,D,1,1,Betis,10.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Alaves
2766,2020-01-18,13:00,La Liga,Matchweek 20,Sat,Away,W,1,0,Levante,25.0,16.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Alaves
2767,2020-01-25,18:30,La Liga,Matchweek 21,Sat,Home,L,1,2,Villarreal,20.0,15.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Alaves
2768,2020-02-02,18:30,La Liga,Matchweek 22,Sun,Away,D,1,1,Sevilla,8.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Alaves
2769,2020-02-07,21:00,La Liga,Matchweek 23,Fri,Home,W,2,1,Eibar,14.0,11.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Alaves
2770,2020-02-15,13:00,La Liga,Matchweek 24,Sat,Away,L,0,1,Mallorca,18.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2771,2020-02-23,14:00,La Liga,Matchweek 25,Sun,Home,W,2,1,Athletic Club,8.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,Alaves
2772,2020-02-29,18:30,La Liga,Matchweek 26,Sat,Away,D,1,1,Leganés,14.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Alaves
2773,2020-03-06,21:00,La Liga,Matchweek 27,Fri,Home,D,1,1,Valencia,24.0,18.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Alaves
2774,2020-06-13,14:00,La Liga,Matchweek 28,Sat,Away,L,0,2,Espanyol,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2775,2020-06-18,19:30,La Liga,Matchweek 29,Thu,Home,W,2,0,Real Sociedad,27.0,14.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Alaves
2776,2020-06-21,14:00,La Liga,Matchweek 30,Sun,Away,L,0,6,Celta Vigo,9.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2777,2020-06-24,19:30,La Liga,Matchweek 31,Wed,Home,L,0,1,Osasuna,11.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Alaves
2778,2020-06-27,22:00,La Liga,Matchweek 32,Sat,Away,L,1,2,Atlético Madrid,11.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Alaves
2779,2020-07-01,19:30,La Liga,Matchweek 33,Wed,Home,L,0,2,Granada,19.0,12.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2780,2020-07-04,19:30,La Liga,Matchweek 34,Sat,Away,L,0,1,Valladolid,9.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2781,2020-07-10,22:00,La Liga,Matchweek 35,Fri,Away,L,0,2,Real Madrid,17.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2782,2020-07-13,19:30,La Liga,Matchweek 36,Mon,Home,D,0,0,Getafe,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2783,2020-07-16,21:00,La Liga,Matchweek 37,Thu,Away,W,2,1,Betis,17.0,13.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,Alaves
2784,2020-07-19,17:00,La Liga,Matchweek 38,Sun,Home,L,0,5,Barcelona,12.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves
2785,2019-08-18,21:00,La Liga,Matchweek 1,Sun,Away,W,2,1,Betis,23.0,15.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Valladolid
2786,2019-08-24,19:00,La Liga,Matchweek 2,Sat,Away,D,1,1,Real Madrid,17.0,14.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Valladolid
2787,2019-08-31,19:00,La Liga,Matchweek 3,Sat,Away,L,0,2,Levante,27.0,19.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2788,2019-09-15,18:30,La Liga,Matchweek 4,Sun,Home,D,1,1,Osasuna,20.0,15.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valladolid
2789,2019-09-21,13:00,La Liga,Matchweek 5,Sat,Away,L,0,2,Villarreal,12.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2790,2019-09-24,19:00,La Liga,Matchweek 6,Tue,Home,D,1,1,Granada,18.0,11.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Valladolid
2791,2019-09-29,12:00,La Liga,Matchweek 7,Sun,Away,W,2,0,Espanyol,18.0,10.0,1.0,2.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,Valladolid
2792,2019-10-06,16:00,La Liga,Matchweek 8,Sun,Home,D,0,0,Atlético Madrid,8.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2793,2019-10-20,18:30,La Liga,Matchweek 9,Sun,Away,D,1,1,Athletic Club,17.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2794,2019-10-26,18:30,La Liga,Matchweek 10,Sat,Home,W,2,0,Eibar,12.0,8.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2795,2019-10-29,21:15,La Liga,Matchweek 11,Tue,Away,L,1,5,Barcelona,16.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Valladolid
2796,2019-11-03,12:00,La Liga,Matchweek 12,Sun,Home,W,3,0,Mallorca,20.0,14.0,2.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,Valladolid
2797,2019-11-09,13:00,La Liga,Matchweek 13,Sat,Away,L,0,3,Alavés,14.0,7.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Valladolid
2798,2019-11-24,21:00,La Liga,Matchweek 14,Sun,Home,L,0,1,Sevilla,14.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2799,2019-11-29,21:00,La Liga,Matchweek 15,Fri,Away,D,0,0,Celta Vigo,16.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2800,2019-12-08,16:00,La Liga,Matchweek 16,Sun,Home,D,0,0,Real Sociedad,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2801,2019-12-15,12:00,La Liga,Matchweek 17,Sun,Away,L,0,2,Getafe,18.0,8.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Valladolid
2802,2019-12-18,18:00,Copa del Rey,First round,Wed,Away,W,3,0,Tolosa,,,,,,,,,,,,,,,Valladolid
2803,2019-12-21,21:00,La Liga,Matchweek 18,Sat,Home,D,1,1,Valencia,26.0,18.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valladolid
2804,2020-01-03,19:00,La Liga,Matchweek 19,Fri,Home,D,2,2,Leganés,24.0,19.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2805,2020-01-11,21:00,Copa del Rey,Second round,Sat,Away,D,1 (4),1 (1),Marbella,,,,,,,,,,,,,,,Valladolid
2806,2020-01-18,18:30,La Liga,Matchweek 20,Sat,Away,D,0,0,Osasuna,9.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2807,2020-01-22,20:00,Copa del Rey,Round of 32,Wed,Away,L,1,2,Tenerife,,,,,,,,,,,,,,,Valladolid
2808,2020-01-26,21:00,La Liga,Matchweek 21,Sun,Home,L,0,1,Real Madrid,7.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2809,2020-02-01,18:30,La Liga,Matchweek 22,Sat,Away,W,1,0,Mallorca,23.0,18.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Valladolid
2810,2020-02-08,18:30,La Liga,Matchweek 23,Sat,Home,D,1,1,Villarreal,14.0,10.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2811,2020-02-15,21:00,La Liga,Matchweek 24,Sat,Away,L,1,2,Granada,12.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2812,2020-02-23,16:00,La Liga,Matchweek 25,Sun,Home,W,2,1,Espanyol,36.0,25.0,2.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Valladolid
2813,2020-02-28,21:00,La Liga,Matchweek 26,Fri,Away,L,0,1,Real Sociedad,9.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2814,2020-03-08,14:00,La Liga,Matchweek 27,Sun,Home,L,1,4,Athletic Club,34.0,25.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2815,2020-06-13,19:30,La Liga,Matchweek 28,Sat,Away,W,2,1,Leganés,8.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2816,2020-06-17,19:30,La Liga,Matchweek 29,Wed,Home,D,0,0,Celta Vigo,9.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2817,2020-06-20,22:00,La Liga,Matchweek 30,Sat,Away,L,0,1,Atlético Madrid,11.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2818,2020-06-23,19:30,La Liga,Matchweek 31,Tue,Home,D,1,1,Getafe,10.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valladolid
2819,2020-06-26,22:00,La Liga,Matchweek 32,Fri,Away,D,1,1,Sevilla,17.0,8.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Valladolid
2820,2020-07-01,22:00,La Liga,Matchweek 33,Wed,Home,D,0,0,Levante,25.0,17.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2821,2020-07-04,19:30,La Liga,Matchweek 34,Sat,Home,W,1,0,Alavés,9.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valladolid
2822,2020-07-07,19:30,La Liga,Matchweek 35,Tue,Away,L,1,2,Valencia,17.0,13.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valladolid
2823,2020-07-11,19:30,La Liga,Matchweek 36,Sat,Home,L,0,1,Barcelona,26.0,21.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
2824,2020-07-16,18:30,La Liga,Matchweek 37,Thu,Away,L,1,3,Eibar,25.0,13.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valladolid
2825,2020-07-19,18:30,La Liga,Matchweek 38,Sun,Home,W,2,0,Betis,22.0,18.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Valladolid
2826,2019-08-17,17:00,La Liga,Matchweek 1,Sat,Home,L,1,3,Real Madrid,13.0,10.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
2827,2019-08-24,21:00,La Liga,Matchweek 2,Sat,Home,W,1,0,Valencia,21.0,18.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2828,2019-08-30,20:00,La Liga,Matchweek 3,Fri,Away,D,1,1,Sevilla,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2829,2019-09-15,16:00,La Liga,Matchweek 4,Sun,Home,L,0,2,Granada,8.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2830,2019-09-21,18:30,La Liga,Matchweek 5,Sat,Away,D,0,0,Atlético Madrid,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2831,2019-09-26,20:00,La Liga,Matchweek 6,Thu,Home,D,1,1,Espanyol,27.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
2832,2019-09-29,14:00,La Liga,Matchweek 7,Sun,Away,L,0,2,Eibar,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2833,2019-10-06,14:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Athletic Club,23.0,15.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
2834,2019-10-20,12:00,La Liga,Matchweek 9,Sun,Away,L,0,2,Alavés,21.0,17.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2835,2019-10-27,12:00,La Liga,Matchweek 10,Sun,Home,L,0,1,Real Sociedad,15.0,7.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2836,2019-10-30,21:00,La Liga,Matchweek 11,Wed,Away,L,1,2,Betis,31.0,23.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
2837,2019-11-03,18:30,La Liga,Matchweek 12,Sun,Home,L,0,1,Getafe,9.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2838,2019-11-09,21:00,La Liga,Matchweek 13,Sat,Away,L,1,4,Barcelona,12.0,7.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Celta Vigo
2839,2019-11-24,18:30,La Liga,Matchweek 14,Sun,Away,W,3,1,Villarreal,18.0,14.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Celta Vigo
2840,2019-11-29,21:00,La Liga,Matchweek 15,Fri,Home,D,0,0,Valladolid,22.0,14.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2841,2019-12-08,18:30,La Liga,Matchweek 16,Sun,Away,L,2,3,Leganés,16.0,11.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Celta Vigo
2842,2019-12-15,14:00,La Liga,Matchweek 17,Sun,Home,D,2,2,Mallorca,30.0,24.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
2843,2019-12-19,19:00,Copa del Rey,First round,Thu,Away,W,2,0,CD Peña Azagresa,,,,,,,,,,,,,,,Celta Vigo
2844,2019-12-22,18:30,La Liga,Matchweek 18,Sun,Away,L,1,3,Levante,19.0,12.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
2845,2020-01-05,21:00,La Liga,Matchweek 19,Sun,Home,D,1,1,Osasuna,36.0,24.0,2.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
2846,2020-01-12,16:00,Copa del Rey,Second round,Sun,Away,W,4,1,Mérida AD,,,,,,,,,,,,,,,Celta Vigo
2847,2020-01-19,18:30,La Liga,Matchweek 20,Sun,Away,D,1,1,Athletic Club,13.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2848,2020-01-23,19:00,Copa del Rey,Round of 32,Thu,Away,L,1,2,CD Mirandés,,,,,,,,,,,,,,,Celta Vigo
2849,2020-01-26,14:00,La Liga,Matchweek 21,Sun,Home,D,0,0,Eibar,30.0,20.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2850,2020-02-01,21:00,La Liga,Matchweek 22,Sat,Away,L,0,1,Valencia,19.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2851,2020-02-09,18:30,La Liga,Matchweek 23,Sun,Home,W,2,1,Sevilla,23.0,17.0,1.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
2852,2020-02-16,21:00,La Liga,Matchweek 24,Sun,Away,D,2,2,Real Madrid,10.0,7.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2853,2020-02-22,13:00,La Liga,Matchweek 25,Sat,Home,W,1,0,Leganés,6.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Celta Vigo
2854,2020-02-29,21:00,La Liga,Matchweek 26,Sat,Away,D,0,0,Granada,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2855,2020-03-07,21:00,La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2856,2020-06-13,17:00,La Liga,Matchweek 28,Sat,Home,L,0,1,Villarreal,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2857,2020-06-17,19:30,La Liga,Matchweek 29,Wed,Away,D,0,0,Valladolid,20.0,9.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2858,2020-06-21,14:00,La Liga,Matchweek 30,Sun,Home,W,6,0,Alavés,27.0,18.0,3.0,1.0,2.0,3.0,0.0,11.0,9.0,0.0,0.0,1.0,1.0,0.0,Celta Vigo
2859,2020-06-24,19:30,La Liga,Matchweek 31,Wed,Away,W,1,0,Real Sociedad,8.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
2860,2020-06-27,17:00,La Liga,Matchweek 32,Sat,Home,D,2,2,Barcelona,19.0,14.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
2861,2020-06-30,19:30,La Liga,Matchweek 33,Tue,Away,L,1,5,Mallorca,24.0,19.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,Celta Vigo
2862,2020-07-04,17:00,La Liga,Matchweek 34,Sat,Home,D,1,1,Betis,9.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
2863,2020-07-07,22:00,La Liga,Matchweek 35,Tue,Home,D,1,1,Atlético Madrid,16.0,14.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2864,2020-07-11,17:00,La Liga,Matchweek 36,Sat,Away,L,1,2,Osasuna,18.0,13.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2865,2020-07-16,21:00,La Liga,Matchweek 37,Thu,Home,L,2,3,Levante,33.0,22.0,6.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Celta Vigo
2866,2020-07-19,21:00,La Liga,Matchweek 38,Sun,Away,D,0,0,Espanyol,18.0,12.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
2867,2019-08-17,21:00,La Liga,Matchweek 1,Sat,Home,L,0,1,Osasuna,21.0,14.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2868,2019-08-25,19:00,La Liga,Matchweek 2,Sun,Home,L,0,1,Atlético Madrid,16.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2869,2019-08-31,21:00,La Liga,Matchweek 3,Sat,Away,L,1,2,Betis,31.0,14.0,5.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Leganes
2870,2019-09-14,16:00,La Liga,Matchweek 4,Sat,Home,L,0,3,Villarreal,19.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2871,2019-09-22,16:00,La Liga,Matchweek 5,Sun,Away,D,1,1,Valencia,25.0,12.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Leganes
2872,2019-09-25,19:00,La Liga,Matchweek 6,Wed,Home,D,1,1,Athletic Club,13.0,8.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Leganes
2873,2019-09-28,18:30,La Liga,Matchweek 7,Sat,Away,L,0,1,Granada,29.0,23.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2874,2019-10-05,13:00,La Liga,Matchweek 8,Sat,Home,L,1,2,Levante,41.0,25.0,7.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Leganes
2875,2019-10-19,18:30,La Liga,Matchweek 9,Sat,Away,L,0,2,Getafe,11.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2876,2019-10-26,16:00,La Liga,Matchweek 10,Sat,Home,W,1,0,Mallorca,16.0,13.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
2877,2019-10-30,21:15,La Liga,Matchweek 11,Wed,Away,L,0,5,Real Madrid,11.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2878,2019-11-03,18:30,La Liga,Matchweek 12,Sun,Home,L,1,2,Eibar,20.0,12.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Leganes
2879,2019-11-08,21:00,La Liga,Matchweek 13,Fri,Away,D,1,1,Real Sociedad,12.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
2880,2019-11-23,13:00,La Liga,Matchweek 14,Sat,Home,L,1,2,Barcelona,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
2881,2019-12-01,12:00,La Liga,Matchweek 15,Sun,Away,L,0,1,Sevilla,15.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
2882,2019-12-08,18:30,La Liga,Matchweek 16,Sun,Home,W,3,2,Celta Vigo,25.0,15.0,3.0,3.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,Leganes
2883,2019-12-13,21:00,La Liga,Matchweek 17,Fri,Away,D,1,1,Alavés,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
2884,2019-12-17,21:00,Copa del Rey,First round,Tue,Away,D,1 (6),1 (5),Andorra,,,,,,,,,,,,,,,Leganes
2885,2019-12-22,12:00,La Liga,Matchweek 18,Sun,Home,W,2,0,Espanyol,20.0,13.0,1.0,1.0,0.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,Leganes
