_date_,_time_,comp,round,_day_,attendance,referee,home,away,homegoal,xg_home,awaygoal,xg_away,homeformation,awayformation,homepossession,awaypossession,homecaptain,awaycaptain
2021-10-31,14:00:00,La Liga,Matchweek 12,Sun,11790,Valentín Pizarro,Cádiz,Mallorca,1,1.9,1,1.2,4-4-2,4-2-3-1,43.0,57.0,Álex Fernández,Manolo Reina
2021-10-31,16:15:00,La Liga,Matchweek 12,Sun,56838,Alberola Rojas,Atlético Madrid,Betis,3,2.2,0,0.5,3-4-3,4-2-3-1,48.0,52.0,Koke,Andrés Guardado
2021-10-31,21:00:00,La Liga,Matchweek 12,Sun,37066,Juan Martínez,Real Sociedad,Athletic Club,1,1.0,1,1.1,4-2-3-1,4-4-2,53.0,47.0,Aritz Elustondo,Iker Muniain
2021-10-31,18:30:00,La Liga,Matchweek 12,Sun,4721,Alejandro Muñíz,Getafe,Espanyol,2,0.8,1,0.6,4-4-2,4-2-3-1,44.0,56.0,Djené,Diego López
2021-11-01,18:30:00,La Liga,Matchweek 12,Mon,9580,Adrián Cordero,Rayo Vallecano,Celta Vigo,0,0.6,0,0.4,4-2-3-1,4-4-2◆,52.0,48.0,Santi Comesaña,Brais Méndez
2021-11-01,21:00:00,La Liga,Matchweek 12,Mon,14512,José Sánchez,Levante,Granada,0,1.3,3,1.3,3-5-2,4-4-2,48.0,52.0,José Luis Morales,Víctor Díaz
2021-11-05,21:00:00,La Liga,Matchweek 13,Fri,37581,Santiago Jaime,Athletic Club,Cádiz,0,0.7,1,0.5,4-4-2,4-4-2,70.0,30.0,Iker Muniain,Salvi
2021-11-06,18:30:00,La Liga,Matchweek 13,Sat,12176,Adrián Cordero,Alavés,Levante,2,1.5,1,0.6,4-3-3,4-4-1-1,60.0,40.0,Víctor Laguardia,José Luis Morales
2021-11-06,16:15:00,La Liga,Matchweek 13,Sat,13146,Alejandro Hernández,Celta Vigo,Barcelona,3,1.7,3,0.8,4-4-2◆,4-3-3,52.0,48.0,Hugo Mallo,Sergio Busquets
2021-11-06,21:00:00,La Liga,Matchweek 13,Sat,43283,Pablo González,Real Madrid,Rayo Vallecano,2,2.1,1,1.3,4-3-3,4-2-3-1,54.0,46.0,Karim Benzema,Óscar Trejo
2021-11-06,14:00:00,La Liga,Matchweek 13,Sat,19050,Isidro Díaz de Mera,Espanyol,Granada,2,1.4,0,1.5,4-5-1,4-4-2,44.0,56.0,Diego López,Víctor Díaz
2021-11-07,21:00:00,La Liga,Matchweek 13,Sun,50534,Antonio Matéu Lahoz,Betis,Sevilla,0,0.3,2,1.6,4-2-3-1,4-3-3,26.0,74.0,Andrés Guardado,Ivan Rakitić
2021-11-07,16:15:00,La Liga,Matchweek 13,Sun,37472,César Soto,Valencia,Atlético Madrid,3,0.9,3,1.9,4-1-4-1,3-4-3,48.0,52.0,José Luis Gayà,Koke
2021-11-07,18:30:00,La Liga,Matchweek 13,Sun,21741,Miguel Ángel Ortiz Arias,Osasuna,Real Sociedad,0,0.5,2,1.3,4-2-3-1,4-3-3,44.0,56.0,Unai García,Aritz Elustondo
2021-11-07,14:00:00,La Liga,Matchweek 13,Sun,13504,Jesús Gil,Villarreal,Getafe,1,1.1,0,0.3,4-4-2,3-5-2,67.0,33.0,Raúl Albiol,Djené
2021-11-07,18:30:00,La Liga,Matchweek 13,Sun,12933,Mario Melero,Mallorca,Elche,2,1.9,2,0.6,4-2-3-1,4-4-2,53.0,47.0,Manolo Reina,Fidel
2021-11-19,21:00:00,La Liga,Matchweek 14,Fri,15230,José Luis Munuera,Levante,Athletic Club,0,0.7,0,0.7,4-3-3,4-4-2,49.0,51.0,José Luis Morales,Iker Muniain
2021-11-20,16:15:00,La Liga,Matchweek 14,Sat,25208,Alejandro Muñíz,Sevilla,Alavés,2,1.7,2,1.7,4-3-3,4-1-4-1,69.0,31.0,Fernando,Víctor Laguardia
2021-11-20,18:30:00,La Liga,Matchweek 14,Sat,53261,José Sánchez,Atlético Madrid,Osasuna,1,1.2,0,0.3,4-1-4-1,3-5-2,61.0,39.0,Koke,David García
2021-11-20,21:00:00,La Liga,Matchweek 14,Sat,74418,Carlos del Cerro,Barcelona,Espanyol,1,1.5,0,1.0,4-3-3,4-1-4-1,65.0,35.0,Sergio Busquets,David López
2021-11-20,14:00:00,La Liga,Matchweek 14,Sat,10086,Alberola Rojas,Celta Vigo,Villarreal,1,1.0,1,2.5,4-4-2◆,4-4-1-1,57.0,43.0,Iago Aspas,Vicente Iborra
2021-11-21,21:00:00,La Liga,Matchweek 14,Sun,28635,Mario Melero,Real Sociedad,Valencia,0,0.4,0,0.5,4-2-3-1,4-2-3-1,62.0,38.0,Aritz Elustondo,José Luis Gayà
2021-11-21,16:15:00,La Liga,Matchweek 14,Sun,17460,Juan Martínez,Granada,Real Madrid,1,0.7,4,3.3,4-4-2,4-3-3,32.0,68.0,Víctor Díaz,Karim Benzema
2021-11-21,14:00:00,La Liga,Matchweek 14,Sun,8825,Ricardo de Burgos,Getafe,Cádiz,4,1.3,0,0.4,3-5-2,4-4-2,46.0,54.0,Djené,Salvi
2021-11-21,18:30:00,La Liga,Matchweek 14,Sun,16127,Valentín Pizarro,Elche,Betis,0,1.3,3,1.9,3-5-2,4-2-3-1,58.0,42.0,Édgar Badía,Sergio Canales
2021-11-22,21:00:00,La Liga,Matchweek 14,Mon,6708,Jorge Figueroa,Rayo Vallecano,Mallorca,3,2.5,1,0.8,4-2-3-1,4-2-3-1,51.0,49.0,Óscar Trejo,Manolo Reina
2021-11-26,21:00:00,La Liga,Matchweek 15,Fri,32651,Adrián Cordero,Athletic Club,Granada,2,1.2,2,1.3,4-4-2,4-4-2,63.0,37.0,Iker Muniain,Germán Sánchez
2021-11-27,21:00:00,La Liga,Matchweek 15,Sat,19050,César Soto,Villarreal,Barcelona,1,1.4,3,3.0,4-4-2,4-3-3,51.0,49.0,Raúl Albiol,Sergio Busquets
2021-11-27,16:15:00,La Liga,Matchweek 15,Sat,30030,Alejandro Hernández,Valencia,Rayo Vallecano,1,1.5,1,1.6,4-4-2,4-2-3-1,42.0,58.0,José Luis Gayà,Santi Comesaña
2021-11-27,18:30:00,La Liga,Matchweek 15,Sat,8635,Santiago Jaime,Mallorca,Getafe,0,0.4,0,0.8,4-2-3-1,3-5-2,53.0,47.0,Manolo Reina,Djené
2021-11-27,14:00:00,La Liga,Matchweek 15,Sat,10093,Pablo González,Alavés,Celta Vigo,1,1.2,2,1.3,4-3-3,4-4-2◆,42.0,58.0,Víctor Laguardia,Iago Aspas
2021-11-28,18:30:00,La Liga,Matchweek 15,Sun,16861,Jesús Gil,Cádiz,Atlético Madrid,1,1.0,4,3.4,4-4-2,4-4-2,36.0,64.0,Salvi,Koke
2021-11-28,21:00:00,La Liga,Matchweek 15,Sun,45281,José Sánchez,Real Madrid,Sevilla,2,1.5,1,0.5,4-3-3,4-3-3,53.0,47.0,Karim Benzema,Ivan Rakitić
2021-11-28,16:15:00,La Liga,Matchweek 15,Sun,19935,Antonio Matéu Lahoz,Espanyol,Real Sociedad,1,0.5,0,1.8,4-2-3-1,4-4-2,41.0,59.0,Diego López,Mikel Oyarzabal
2021-11-28,14:00:00,La Liga,Matchweek 15,Sun,45012,Miguel Ángel Ortiz Arias,Betis,Levante,3,2.4,1,0.2,4-2-3-1,4-1-4-1,60.0,40.0,Andrés Guardado,José Luis Morales
2021-11-29,21:00:00,La Liga,Matchweek 15,Mon,16485,Isidro Díaz de Mera,Osasuna,Elche,1,2.0,1,1.3,4-4-2,4-4-2,50.0,50.0,Oier Sanjurjo,Fidel
2021-12-01,21:00:00,La Liga,Matchweek 9,Wed,33627,Isidro Díaz de Mera,Real Madrid,Athletic Club,1,1.7,0,1.9,4-3-3,4-4-2,62.0,38.0,Karim Benzema,Iker Muniain
2021-12-03,21:00:00,La Liga,Matchweek 16,Fri,13511,Alberola Rojas,Granada,Alavés,2,1.0,1,1.7,4-4-2,4-3-3,43.0,57.0,Jorge Molina,Víctor Laguardia
2021-12-04,14:00:00,La Liga,Matchweek 16,Sat,30865,Carlos del Cerro,Sevilla,Villarreal,1,0.3,0,1.9,4-3-3,4-4-2,44.0,56.0,Ivan Rakitić,Raúl Albiol
2021-12-04,21:00:00,La Liga,Matchweek 16,Sat,35765,Jesús Gil,Real Sociedad,Real Madrid,0,0.8,2,2.0,4-4-2,4-3-3,51.0,49.0,Mikel Oyarzabal,Karim Benzema
2021-12-04,18:30:00,La Liga,Matchweek 16,Sat,51009,Juan Martínez,Atlético Madrid,Mallorca,1,1.4,2,0.6,4-4-2,4-2-3-1,59.0,41.0,Koke,Manolo Reina
2021-12-04,16:15:00,La Liga,Matchweek 16,Sat,66529,Pablo González,Barcelona,Betis,0,0.8,1,0.7,4-3-3,4-2-3-1,62.0,38.0,Sergio Busquets,Andrés Guardado
2021-12-05,16:15:00,La Liga,Matchweek 16,Sun,11879,Alejandro Muñíz,Elche,Cádiz,3,2.3,1,1.5,4-4-2,4-4-2,58.0,42.0,Fidel,Álex Fernández
2021-12-05,18:30:00,La Liga,Matchweek 16,Sun,15361,Valentín Pizarro,Levante,Osasuna,0,0.5,0,0.3,4-3-3,3-5-2,58.0,42.0,José Luis Morales,Unai García
2021-12-05,21:00:00,La Liga,Matchweek 16,Sun,11361,Ricardo de Burgos,Celta Vigo,Valencia,1,0.6,2,1.5,4-4-2◆,4-5-1,67.0,33.0,Iago Aspas,José Luis Gayà
2021-12-05,14:00:00,La Liga,Matchweek 16,Sun,8679,José Luis Munuera,Rayo Vallecano,Espanyol,1,0.5,0,0.5,4-2-3-1,4-1-4-1,50.0,50.0,Óscar Trejo,Diego López
2021-12-06,21:00:00,La Liga,Matchweek 16,Mon,9176,Jorge Figueroa,Getafe,Athletic Club,0,1.1,0,0.5,3-5-2,4-4-2,45.0,55.0,Djené,Óscar de Marcos
2021-12-10,21:00:00,La Liga,Matchweek 17,Fri,10655,Isidro Díaz de Mera,Mallorca,Celta Vigo,0,0.7,0,1.3,4-4-2,4-4-2◆,49.0,51.0,Manolo Reina,Brais Méndez
2021-12-11,14:00:00,La Liga,Matchweek 17,Sat,15193,Adrián Cordero,Espanyol,Levante,4,2.3,3,2.8,4-3-3,4-4-2,52.0,48.0,Diego López,José Luis Morales
2021-12-11,16:15:00,La Liga,Matchweek 17,Sat,10065,César Soto,Alavés,Getafe,1,0.7,1,1.0,4-1-4-1,3-5-2,64.0,36.0,Víctor Laguardia,Djené
2021-12-11,18:30:00,La Liga,Matchweek 17,Sat,31662,Santiago Jaime,Valencia,Elche,2,1.7,1,1.0,4-4-2,4-4-2,42.0,58.0,Carlos Soler,Fidel
2021-12-11,21:00:00,La Liga,Matchweek 17,Sat,36737,Alejandro Hernández,Athletic Club,Sevilla,0,1.8,1,0.2,4-4-2,4-2-3-1,55.0,45.0,Iker Muniain,Fernando
2021-12-12,18:30:00,La Liga,Matchweek 17,Sun,52158,José Sánchez,Betis,Real Sociedad,4,1.5,0,1.4,4-2-3-1,4-2-3-1,49.0,51.0,Andrés Guardado,Mikel Oyarzabal
2021-12-12,14:00:00,La Liga,Matchweek 17,Sun,13133,Mario Melero,Villarreal,Rayo Vallecano,2,2.3,0,1.7,4-4-2,4-2-3-1,52.0,48.0,Mario Gaspar,Óscar Trejo
2021-12-12,16:15:00,La Liga,Matchweek 17,Sun,21427,Juan Martínez,Osasuna,Barcelona,2,0.3,2,1.0,4-1-4-1,3-5-1-1,39.0,61.0,David García,Sergio Busquets
2021-12-12,21:00:00,La Liga,Matchweek 17,Sun,51024,Antonio Matéu Lahoz,Real Madrid,Atlético Madrid,2,0.6,0,0.7,4-3-3,4-4-2,61.0,39.0,Karim Benzema,Koke
2021-12-13,21:00:00,La Liga,Matchweek 17,Mon,13052,Miguel Ángel Ortiz Arias,Cádiz,Granada,1,0.7,1,1.5,4-4-1-1,4-4-2,36.0,64.0,Álex Fernández,Germán Sánchez
2021-12-17,21:00:00,La Liga,Matchweek 18,Fri,9526,Valentín Pizarro,Celta Vigo,Espanyol,3,1.4,1,0.4,4-4-2◆,4-4-2,52.0,48.0,Hugo Mallo,Diego López
2021-12-18,21:00:00,La Liga,Matchweek 18,Sat,33241,Ricardo de Burgos,Sevilla,Atlético Madrid,2,0.4,1,0.8,4-3-3,3-5-2,54.0,46.0,Ivan Rakitić,Koke
2021-12-18,18:30:00,La Liga,Matchweek 18,Sat,41664,Alberola Rojas,Barcelona,Elche,3,2.9,2,1.1,3-4-3◆,4-4-2,71.0,29.0,Sergio Busquets,Fidel
2021-12-18,16:15:00,La Liga,Matchweek 18,Sat,29679,Jorge Figueroa,Real Sociedad,Villarreal,1,1.3,3,2.8,4-4-2,4-4-2,39.0,61.0,Mikel Oyarzabal,Raúl Albiol
2021-12-18,14:00:00,La Liga,Matchweek 18,Sat,7911,Antonio Matéu Lahoz,Rayo Vallecano,Alavés,2,1.7,0,0.3,4-2-3-1,4-1-4-1,62.0,38.0,Óscar Trejo,Víctor Laguardia
2021-12-19,14:00:00,La Liga,Matchweek 18,Sun,13014,Alejandro Muñíz,Granada,Mallorca,4,1.7,1,1.0,4-4-2,4-2-3-1,46.0,54.0,Germán Sánchez,Manolo Reina
2021-12-19,21:00:00,La Liga,Matchweek 18,Sun,38818,Santiago Jaime,Real Madrid,Cádiz,0,2.6,0,0.3,4-3-3,4-4-2,81.0,19.0,Karim Benzema,Álex Fernández
2021-12-19,16:15:00,La Liga,Matchweek 18,Sun,38002,Jesús Gil,Athletic Club,Betis,3,1.2,2,2.1,4-4-2,4-2-3-1,44.0,56.0,Iker Muniain,Sergio Canales
2021-12-19,18:30:00,La Liga,Matchweek 18,Sun,8126,José Luis Munuera,Getafe,Osasuna,1,1.1,0,0.3,3-5-2,4-3-3,49.0,51.0,Djené,Unai García
2021-12-20,21:00:00,La Liga,Matchweek 18,Mon,18851,Pablo González,Levante,Valencia,3,2.9,4,1.9,4-4-2,4-4-2,52.0,48.0,José Luis Morales,José Luis Gayà
2021-12-21,19:00:00,La Liga,Matchweek 4,Tue,12530,Valentín Pizarro,Villarreal,Alavés,5,3.4,2,0.6,4-4-2,4-3-3,62.0,38.0,Raúl Albiol,Víctor Laguardia
2021-12-21,21:30:00,La Liga,Matchweek 4,Tue,31358,Carlos del Cerro,Sevilla,Barcelona,1,0.2,1,1.5,4-3-3,4-3-3,41.0,59.0,Ivan Rakitić,Sergio Busquets
2021-12-22,19:00:00,La Liga,Matchweek 9,Wed,13304,Alejandro Hernández,Granada,Atlético Madrid,2,0.6,1,1.6,4-4-2,3-5-2,40.0,60.0,Germán Sánchez,Koke
2021-12-22,21:30:00,La Liga,Matchweek 21,Wed,42722,César Soto,Athletic Club,Real Madrid,1,0.9,2,1.2,4-4-2,4-3-3,40.0,60.0,Iker Muniain,Karim Benzema
2021-12-31,16:15:00,La Liga,Matchweek 19,Fri,29566,José Sánchez,Valencia,Espanyol,1,0.9,2,1.9,4-4-2,4-3-3,38.0,62.0,Carlos Soler,Diego López
2022-01-02,14:00:00,La Liga,Matchweek 19,Sun,11890,Mario Melero,Getafe,Real Madrid,1,0.8,0,0.6,3-5-2,4-3-3,27.0,73.0,Damián Suárez,Karim Benzema
2022-01-02,16:15:00,La Liga,Matchweek 19,Sun,43029,Jorge Figueroa,Atlético Madrid,Rayo Vallecano,2,1.7,0,0.0,4-4-2,4-2-3-1,50.0,50.0,Jan Oblak,Santi Comesaña
2022-01-02,16:15:00,La Liga,Matchweek 19,Sun,12160,Adrián Cordero,Elche,Granada,0,0.9,0,1.5,4-4-1-1,4-4-2,48.0,52.0,Fidel,Germán Sánchez
2022-01-02,18:30:00,La Liga,Matchweek 19,Sun,13498,Carlos del Cerro,Alavés,Real Sociedad,1,1.6,1,0.8,4-4-2,4-2-3-1,37.0,63.0,Víctor Laguardia,Aritz Elustondo
2022-01-02,18:30:00,La Liga,Matchweek 19,Sun,41656,César Soto,Betis,Celta Vigo,0,1.5,2,2.1,4-2-3-1,4-4-2◆,55.0,45.0,Andrés Guardado,Iago Aspas
2022-01-02,21:00:00,La Liga,Matchweek 19,Sun,14654,Antonio Matéu Lahoz,Mallorca,Barcelona,0,0.8,1,1.2,4-2-3-1,4-3-3,37.0,63.0,Manolo Reina,Gerard Piqué
2022-01-03,21:00:00,La Liga,Matchweek 19,Mon,16206,Miguel Ángel Ortiz Arias,Osasuna,Athletic Club,1,1.0,3,1.2,3-5-2,4-4-2,58.0,42.0,David García,Iker Muniain
2022-01-03,21:15:00,La Liga,Matchweek 19,Mon,14342,Alberola Rojas,Cádiz,Sevilla,0,0.4,1,1.5,4-2-3-1,3-5-2,25.0,75.0,Álvaro Negredo,Ivan Rakitić
2022-01-03,19:00:00,La Liga,Matchweek 19,Mon,13462,Alejandro Hernández,Villarreal,Levante,5,3.2,0,0.4,4-4-2,4-1-4-1,56.0,44.0,Vicente Iborra,Roger Martí
2022-01-08,21:00:00,La Liga,Matchweek 20,Sat,40617,Alejandro Hernández,Real Madrid,Valencia,4,3.6,1,1.2,4-3-3,4-4-2,67.0,33.0,Karim Benzema,José Luis Gayà
2022-01-08,14:00:00,La Liga,Matchweek 20,Sat,13330,Jorge Figueroa,Levante,Mallorca,2,1.1,0,1.3,3-5-2,4-2-3-1,43.0,57.0,Roger Martí,Iñigo Ruiz de Galarreta
2022-01-08,18:30:00,La Liga,Matchweek 20,Sat,14442,Pablo González,Granada,Barcelona,1,1.2,1,0.6,4-4-2,4-3-3,35.0,65.0,Víctor Díaz,Sergio Busquets
2022-01-08,16:15:00,La Liga,Matchweek 20,Sat,27938,Guillermo Cuadra,Real Sociedad,Celta Vigo,1,1.7,0,0.3,4-3-3,4-4-2◆,41.0,59.0,Mikel Oyarzabal,Hugo Mallo
2022-01-09,18:30:00,La Liga,Matchweek 20,Sun,14103,Santiago Jaime,Alavés,Athletic Club,0,0.4,0,1.0,4-4-2,4-4-2,42.0,58.0,Fernando Pacheco,Iker Muniain
2022-01-09,21:00:00,La Liga,Matchweek 20,Sun,14127,Alberola Rojas,Villarreal,Atlético Madrid,2,2.1,2,0.5,4-4-2,4-4-2,59.0,41.0,Raúl Albiol,Jan Oblak
2022-01-09,18:30:00,La Liga,Matchweek 20,Sun,16292,Ricardo de Burgos,Osasuna,Cádiz,2,2.2,0,0.2,4-4-2,4-4-2,59.0,41.0,David García,Álex Fernández
2022-01-09,14:00:00,La Liga,Matchweek 20,Sun,8395,Alejandro Muñíz,Rayo Vallecano,Betis,1,1.2,1,1.3,4-2-3-1,4-2-3-1,59.0,41.0,Óscar Trejo,Sergio Canales
2022-01-09,16:15:00,La Liga,Matchweek 20,Sun,30801,Juan Martínez,Sevilla,Getafe,1,0.6,0,0.1,4-3-3,3-5-2,66.0,34.0,Joan Jordán,Djené
2022-01-10,21:00:00,La Liga,Matchweek 20,Mon,11870,Jesús Gil,Espanyol,Elche,1,1.2,2,0.8,4-4-2,4-4-2,55.0,45.0,Leandro Cabrera,Gonzalo Verdú
2022-01-16,14:00:00,La Liga,Matchweek 21,Sun,12433,Valentín Pizarro,Elche,Villarreal,1,0.2,0,0.5,4-4-2,4-4-2,48.0,52.0,Gonzalo Verdú,Raúl Albiol
2022-01-18,20:00:00,La Liga,Matchweek 21,Tue,38753,José Sánchez,Betis,Alavés,4,2.4,0,0.4,4-2-3-1,4-4-2,61.0,39.0,Andrés Guardado,Víctor Laguardia
2022-01-18,21:30:00,La Liga,Matchweek 21,Tue,10755,Alejandro Muñíz,Cádiz,Espanyol,2,1.5,2,2.1,4-4-2,4-2-3-1,49.0,51.0,Salvi,Diego López
2022-01-19,21:30:00,La Liga,Matchweek 21,Wed,26049,César Soto,Valencia,Sevilla,1,0.5,1,1.0,3-5-2,4-3-3,33.0,67.0,José Luis Gayà,Ivan Rakitić
2022-01-19,19:00:00,La Liga,Matchweek 21,Wed,8837,Adrián Cordero,Celta Vigo,Osasuna,2,0.9,0,0.5,4-4-2◆,4-2-3-1,47.0,53.0,Hugo Mallo,Kike Barja
2022-01-20,19:00:00,La Liga,Matchweek 21,Thu,7634,Isidro Díaz de Mera,Getafe,Granada,4,0.9,2,1.1,3-5-2,4-4-2,50.0,50.0,Djené,Germán Sánchez
2022-01-21,21:00:00,La Liga,Matchweek 22,Fri,17637,Alberola Rojas,Espanyol,Betis,1,1.7,4,2.3,4-2-3-1,4-2-3-1,37.0,63.0,Diego López,Sergio Canales
2022-01-22,14:00:00,La Liga,Matchweek 22,Sat,14063,César Soto,Levante,Cádiz,0,1.0,2,0.8,4-4-2,4-4-2,66.0,34.0,José Luis Morales,Salvi
2022-01-22,21:00:00,La Liga,Matchweek 22,Sat,44999,Isidro Díaz de Mera,Atlético Madrid,Valencia,3,2.7,2,0.7,4-4-2,3-5-2,64.0,36.0,Koke,Jaume Doménech
2022-01-22,16:15:00,La Liga,Matchweek 22,Sat,13207,Miguel Ángel Ortiz Arias,Villarreal,Mallorca,3,1.7,0,1.1,4-4-2,4-3-3,56.0,44.0,Mario Gaspar,Dani Rodríguez
2022-01-22,18:30:00,La Liga,Matchweek 22,Sat,30059,José Sánchez,Sevilla,Celta Vigo,2,1.2,2,0.7,4-3-3,4-4-2◆,65.0,35.0,Ivan Rakitić,Hugo Mallo
2022-01-23,18:30:00,La Liga,Matchweek 22,Sun,9034,Adrián Cordero,Rayo Vallecano,Athletic Club,0,1.6,1,0.5,4-2-3-1,4-4-2,66.0,34.0,Óscar Trejo,Mikel Balenziaga
2022-01-23,18:30:00,La Liga,Matchweek 22,Sun,27368,José Luis Munuera,Real Sociedad,Getafe,0,1.1,0,0.4,4-3-3,3-5-2,71.0,29.0,Mikel Oyarzabal,Djené
2022-01-23,16:15:00,La Liga,Matchweek 22,Sun,39796,Ricardo de Burgos,Real Madrid,Elche,2,3.3,2,0.7,4-3-3,4-4-2,65.0,35.0,Karim Benzema,Gonzalo Verdú
2022-01-23,14:00:00,La Liga,Matchweek 22,Sun,12471,Santiago Jaime,Granada,Osasuna,0,0.7,2,1.8,4-4-2,4-4-2,55.0,45.0,Víctor Díaz,David García
2022-01-23,21:00:00,La Liga,Matchweek 22,Sun,14056,Jorge Figueroa,Alavés,Barcelona,0,0.5,1,1.2,4-2-3-1,4-3-3,25.0,75.0,Víctor Laguardia,Sergio Busquets
2022-02-04,21:00:00,La Liga,Matchweek 23,Fri,8475,Alejandro Muñíz,Getafe,Levante,3,0.8,0,0.8,3-5-2,3-4-3,41.0,59.0,Djené,Roger Martí
2022-02-05,14:00:00,La Liga,Matchweek 23,Sat,12923,Mario Melero,Elche,Alavés,3,1.3,1,0.8,4-4-2,4-4-2,59.0,41.0,Gonzalo Verdú,Víctor Laguardia
2022-02-05,16:15:00,La Liga,Matchweek 23,Sat,12226,Carlos del Cerro,Mallorca,Cádiz,2,2.5,1,1.2,4-2-3-1,4-4-2,47.0,53.0,Antonio Raillo,Salvi
2022-02-05,21:00:00,La Liga,Matchweek 23,Sat,17635,Valentín Pizarro,Osasuna,Sevilla,0,0.5,0,1.4,4-1-4-1,3-4-3,27.0,73.0,David García,Ivan Rakitić
2022-02-05,18:30:00,La Liga,Matchweek 23,Sat,12546,José Luis Munuera,Celta Vigo,Rayo Vallecano,2,0.7,0,0.9,4-4-2◆,4-2-3-1,51.0,49.0,Hugo Mallo,Santi Comesaña
2022-02-06,21:00:00,La Liga,Matchweek 23,Sun,36665,Antonio Matéu Lahoz,Real Madrid,Granada,1,1.9,0,0.6,4-3-3,4-4-2,65.0,35.0,Marcelo,Germán Sánchez
2022-02-06,14:00:00,La Liga,Matchweek 23,Sun,31351,José Sánchez,Valencia,Real Sociedad,0,0.9,0,0.5,3-5-2,4-3-3,40.0,60.0,José Luis Gayà,Mikel Oyarzabal
2022-02-06,16:15:00,La Liga,Matchweek 23,Sun,74221,Jesús Gil,Barcelona,Atlético Madrid,4,1.1,2,1.3,4-3-3,4-3-3,56.0,44.0,Sergio Busquets,Koke
2022-02-06,18:30:00,La Liga,Matchweek 23,Sun,44870,Pablo González,Betis,Villarreal,0,0.6,2,0.9,4-2-3-1,4-4-2,60.0,40.0,Andrés Guardado,Raúl Albiol
2022-02-07,21:00:00,La Liga,Matchweek 23,Mon,30753,César Soto,Athletic Club,Espanyol,2,0.7,1,0.8,4-4-2,4-2-3-1,44.0,56.0,Mikel Balenziaga,Diego López
2022-02-11,21:00:00,La Liga,Matchweek 24,Fri,33411,Miguel Ángel Ortiz Arias,Sevilla,Elche,2,0.7,0,0.4,3-4-3,4-4-2,57.0,43.0,Ivan Rakitić,Gonzalo Verdú
2022-02-12,18:30:00,La Liga,Matchweek 24,Sat,8596,Jorge Figueroa,Rayo Vallecano,Osasuna,0,0.7,3,1.1,4-2-3-1,4-3-3,55.0,45.0,Santi Comesaña,David García
2022-02-12,14:00:00,La Liga,Matchweek 24,Sat,15635,Antonio Matéu Lahoz,Cádiz,Celta Vigo,0,0.7,0,1.0,4-4-2,4-4-2◆,44.0,56.0,Salvi,Hugo Mallo
2022-02-12,16:15:00,La Liga,Matchweek 24,Sat,17894,José Sánchez,Villarreal,Real Madrid,0,0.5,0,1.9,4-4-2,4-3-3,43.0,57.0,Vicente Iborra,Marcelo
2022-02-12,21:00:00,La Liga,Matchweek 24,Sat,49375,Ricardo de Burgos,Atlético Madrid,Getafe,4,2.7,3,2.2,4-4-2,3-5-2,50.0,50.0,Koke,Djené
2022-02-13,21:00:00,La Liga,Matchweek 24,Sun,25049,Alejandro Hernández,Espanyol,Barcelona,2,0.7,2,1.0,4-1-4-1,4-3-3,36.0,64.0,Diego López,Sergio Busquets
2022-02-13,16:15:00,La Liga,Matchweek 24,Sun,16103,Santiago Jaime,Levante,Betis,2,1.8,4,2.1,3-4-3,4-2-3-1,41.0,59.0,José Luis Morales,Nabil Fekir
2022-02-13,14:00:00,La Liga,Matchweek 24,Sun,12845,Adrián Cordero,Alavés,Valencia,2,1.7,1,1.3,4-1-4-1,4-4-2,40.0,60.0,Víctor Laguardia,Carlos Soler
2022-02-13,18:30:00,La Liga,Matchweek 24,Sun,29847,Alberola Rojas,Real Sociedad,Granada,2,2.7,0,1.4,4-2-3-1,4-4-2,56.0,44.0,Mikel Oyarzabal,Quini
2022-02-14,21:00:00,La Liga,Matchweek 24,Mon,12904,Isidro Díaz de Mera,Mallorca,Athletic Club,3,2.7,2,1.3,4-4-2,4-4-2,44.0,56.0,Antonio Raillo,Iker Muniain
2022-02-16,19:00:00,La Liga,Matchweek 21,Wed,43456,José Luis Munuera,Atlético Madrid,Levante,0,0.9,1,0.9,4-4-2,3-5-2,54.0,46.0,Koke,Roger Martí
2022-02-18,21:00:00,La Liga,Matchweek 25,Fri,14742,Alejandro Muñíz,Elche,Rayo Vallecano,2,2.4,1,0.8,4-4-2,4-2-3-1,44.0,56.0,Fidel,Óscar Trejo
2022-02-19,14:00:00,La Liga,Matchweek 25,Sat,13389,Jesús Gil,Granada,Villarreal,1,2.8,4,5.3,4-3-3,4-4-2,39.0,61.0,Víctor Díaz,Vicente Iborra
2022-02-19,21:00:00,La Liga,Matchweek 25,Sat,42180,José Luis Munuera,Real Madrid,Alavés,3,3.0,0,0.8,4-3-3,4-1-4-1,69.0,31.0,Karim Benzema,Fernando Pacheco
2022-02-19,18:30:00,La Liga,Matchweek 25,Sat,15948,Alberola Rojas,Cádiz,Getafe,1,0.6,1,0.9,3-4-1-2,3-5-2,65.0,35.0,Alfonso Espino,Djené
2022-02-19,16:15:00,La Liga,Matchweek 25,Sat,20040,Mario Melero,Osasuna,Atlético Madrid,0,0.7,3,0.5,4-1-4-1,4-4-2,62.0,38.0,David García,Koke
2022-02-20,14:00:00,La Liga,Matchweek 25,Sun,24897,Pablo González,Espanyol,Sevilla,1,1.3,1,0.9,4-1-4-1,4-3-3,44.0,56.0,Diego López,Fernando
